Sensor_ID,Machine_ID,Voltage_Reading,Pressure_Reading,Gas_Flow,RF_Power,Temperature,Sensor_Status,Drift_Status,Timestamp
SENS_003686,MACH_004,120.389,49.846,447.93,1549.0,249.79,Active,Stable,2026-04-29 23:34:00
SENS_003687,MACH_004,120.072,49.906,450.72,1553.3,248.01,Active,Stable,2026-04-29 23:31:00
SENS_003688,MACH_003,120.236,50.039,448.69,1476.4,249.69,Active,Stable,2026-04-29 23:28:00
SENS_003689,MACH_002,120.291,50.153,451.96,1533.5,251.04,Active,Stable,2026-04-29 23:25:00
SENS_003690,MACH_002,120.496,49.955,451.91,1564.5,249.65,Active,Stable,2026-04-29 23:22:00
SENS_003691,MACH_004,120.548,50.053,448.21,1461.2,250.4,Active,Stable,2026-04-29 23:19:00
SENS_003692,MACH_004,120.2,49.971,451.59,1457.7,250.13,Active,Stable,2026-04-29 23:16:00
SENS_003693,MACH_004,118.401,50.024,451.86,1521.3,248.66,Active,Stable,2026-04-29 23:13:00
SENS_003694,MACH_003,120.782,49.805,451.15,1581.4,250.67,Active,Stable,2026-04-29 23:10:00
SENS_003695,MACH_004,119.733,50.023,450.81,1490.0,247.68,Fault,Drifting,2026-04-29 23:07:00
SENS_003696,MACH_003,119.947,49.903,448.91,1485.4,250.83,Active,Stable,2026-04-29 23:04:00
SENS_003697,MACH_001,119.426,50.207,448.8,1451.4,249.29,Active,Stable,2026-04-29 23:01:00
SENS_003698,MACH_003,119.908,50.03,450.27,1496.3,251.68,Active,Stable,2026-04-29 22:58:00
SENS_003699,MACH_005,120.728,49.929,451.06,1494.6,250.1,Active,Stable,2026-04-29 22:55:00
SENS_003700,MACH_005,120.01,49.901,452.59,1380.8,249.45,Active,Stable,2026-04-29 22:52:00
SENS_003701,MACH_003,120.026,49.981,452.1,1516.8,250.99,Active,Stable,2026-04-29 22:49:00
SENS_003702,MACH_003,120.692,50.113,451.95,1483.6,252.71,Active,Stable,2026-04-29 22:46:00
SENS_003703,MACH_004,119.757,50.009,447.89,1613.1,248.85,Active,Stable,2026-04-29 22:43:00
SENS_003704,MACH_002,119.935,49.937,450.12,1374.8,252.04,Active,Stable,2026-04-29 22:40:00
SENS_003705,MACH_002,119.583,49.883,451.38,1533.7,250.06,Warning,Drifting,2026-04-29 22:37:00
SENS_003706,MACH_004,120.11,49.871,446.89,1534.5,248.43,Active,Stable,2026-04-29 22:34:00
SENS_003707,MACH_004,119.634,49.995,451.28,1476.6,250.92,Active,Stable,2026-04-29 22:31:00
SENS_003708,MACH_003,119.877,49.934,447.3,1526.1,249.84,Active,Stable,2026-04-29 22:28:00
SENS_003709,MACH_004,120.297,50.052,448.49,1510.9,250.02,Active,Stable,2026-04-29 22:25:00
SENS_003710,MACH_001,119.569,50.036,451.9,1476.6,249.2,Active,Stable,2026-04-29 22:22:00
SENS_003711,MACH_003,119.248,50.058,447.8,1630.8,249.92,Active,Stable,2026-04-29 22:19:00
SENS_003712,MACH_005,119.75,50.121,446.72,1475.3,251.0,Active,Stable,2026-04-29 22:16:00
SENS_003713,MACH_004,120.344,49.876,448.51,1478.7,250.14,Active,Stable,2026-04-29 22:13:00
SENS_003714,MACH_005,119.703,50.014,449.33,1488.7,249.98,Active,Stable,2026-04-29 22:10:00
SENS_003715,MACH_004,120.525,50.078,450.97,1545.6,249.56,Active,Stable,2026-04-29 22:07:00
SENS_003716,MACH_001,119.841,50.078,450.96,1413.2,250.46,Active,Stable,2026-04-29 22:04:00
SENS_003717,MACH_002,119.921,50.068,449.8,1527.8,250.28,Active,Stable,2026-04-29 22:01:00
SENS_003718,MACH_002,119.772,50.063,451.59,1495.4,249.98,Active,Stable,2026-04-29 21:58:00
SENS_003719,MACH_002,120.313,49.971,450.32,1524.9,249.96,Active,Stable,2026-04-29 21:55:00
SENS_003720,MACH_001,119.85,50.011,448.21,1556.3,249.17,Warning,Drifting,2026-04-29 21:52:00
SENS_003721,MACH_005,120.689,50.083,450.74,1512.8,250.69,Active,Stable,2026-04-29 21:49:00
SENS_003722,MACH_002,120.976,50.0,447.42,1528.8,249.64,Active,Stable,2026-04-29 21:46:00
SENS_003723,MACH_004,120.561,49.957,445.02,1479.4,251.15,Active,Stable,2026-04-29 21:43:00
SENS_003724,MACH_003,119.401,50.06,447.88,1435.7,249.12,Active,Stable,2026-04-29 21:40:00
SENS_003725,MACH_003,120.317,49.995,448.72,1462.6,249.03,Active,Stable,2026-04-29 21:37:00
SENS_003726,MACH_004,119.973,49.883,449.5,1538.2,251.19,Active,Stable,2026-04-29 21:34:00
SENS_003727,MACH_004,119.503,49.993,451.63,1587.1,248.43,Active,Stable,2026-04-29 21:31:00
SENS_003728,MACH_004,120.3,49.941,448.81,1407.3,250.78,Warning,Drifting,2026-04-29 21:28:00
SENS_003729,MACH_004,119.957,50.043,450.58,1496.8,249.17,Active,Stable,2026-04-29 21:25:00
SENS_003730,MACH_005,120.049,50.116,450.47,1521.7,249.73,Active,Stable,2026-04-29 21:22:00
SENS_003731,MACH_003,120.398,49.832,451.39,1614.7,250.16,Active,Stable,2026-04-29 21:19:00
SENS_003732,MACH_001,119.965,49.944,447.0,1568.3,248.31,Active,Stable,2026-04-29 21:16:00
SENS_003733,MACH_004,119.509,49.911,450.3,1561.1,249.79,Active,Stable,2026-04-29 21:13:00
SENS_003734,MACH_001,120.072,50.231,450.55,1449.1,247.86,Active,Stable,2026-04-29 21:10:00
SENS_003735,MACH_003,119.342,50.182,450.37,1464.5,250.54,Active,Stable,2026-04-29 21:07:00
SENS_003736,MACH_001,119.188,50.115,452.6,1472.9,249.85,Active,Stable,2026-04-29 21:04:00
SENS_003737,MACH_001,119.68,50.253,448.88,1408.8,249.49,Active,Stable,2026-04-29 21:01:00
SENS_003738,MACH_005,119.065,50.024,452.43,1408.1,249.27,Warning,Drifting,2026-04-29 20:58:00
SENS_003739,MACH_004,119.449,49.972,449.48,1513.6,248.75,Active,Stable,2026-04-29 20:55:00
SENS_003740,MACH_001,119.989,50.029,453.36,1475.4,250.33,Active,Stable,2026-04-29 20:52:00
SENS_003741,MACH_005,119.228,49.997,446.78,1516.3,250.36,Active,Stable,2026-04-29 20:49:00
SENS_003742,MACH_003,120.184,49.971,450.57,1586.1,250.75,Warning,Drifting,2026-04-29 20:46:00
SENS_003743,MACH_001,119.886,50.094,451.07,1560.0,251.95,Active,Stable,2026-04-29 20:43:00
SENS_003744,MACH_005,119.938,50.032,449.62,1488.1,251.17,Active,Stable,2026-04-29 20:40:00
SENS_003745,MACH_001,119.356,49.986,450.69,1488.1,250.8,Active,Stable,2026-04-29 20:37:00
SENS_003746,MACH_005,120.245,49.824,445.75,1525.2,250.43,Active,Stable,2026-04-29 20:34:00
SENS_003747,MACH_002,120.693,49.937,449.47,1596.9,250.39,Active,Stable,2026-04-29 20:31:00
SENS_003748,MACH_004,120.453,50.088,449.19,1500.4,250.49,Active,Stable,2026-04-29 20:28:00
SENS_003749,MACH_004,119.684,50.075,447.66,1429.9,250.25,Active,Stable,2026-04-29 20:25:00
SENS_003750,MACH_002,119.778,49.987,449.27,1485.1,252.13,Active,Stable,2026-04-29 20:22:00
SENS_003751,MACH_004,119.712,50.016,449.2,1546.5,250.46,Active,Stable,2026-04-29 20:19:00
SENS_003752,MACH_004,119.792,49.988,448.21,1511.0,250.48,Active,Stable,2026-04-29 20:16:00
SENS_003753,MACH_005,119.623,50.106,450.51,1489.2,251.05,Active,Stable,2026-04-29 20:13:00
SENS_003754,MACH_001,118.428,50.156,451.13,1448.8,251.07,Active,Stable,2026-04-29 20:10:00
SENS_003755,MACH_001,120.352,50.107,451.23,1455.4,249.27,Active,Stable,2026-04-29 20:07:00
SENS_003756,MACH_003,120.134,49.891,450.79,1454.4,247.67,Active,Stable,2026-04-29 20:04:00
SENS_003757,MACH_003,120.063,50.208,451.62,1478.3,253.01,Active,Stable,2026-04-29 20:01:00
SENS_003758,MACH_005,119.49,49.925,452.7,1494.9,248.95,Active,Stable,2026-04-29 19:58:00
SENS_003759,MACH_005,119.677,49.928,450.98,1607.4,249.42,Active,Stable,2026-04-29 19:55:00
SENS_003760,MACH_004,119.783,49.911,448.86,1583.5,250.57,Active,Stable,2026-04-29 19:52:00
SENS_003761,MACH_001,119.591,49.763,450.17,1551.9,250.12,Active,Stable,2026-04-29 19:49:00
SENS_003762,MACH_002,119.317,50.023,449.44,1509.0,249.28,Active,Stable,2026-04-29 19:46:00
SENS_003763,MACH_002,120.19,49.927,447.3,1492.0,248.32,Active,Stable,2026-04-29 19:43:00
SENS_003764,MACH_002,119.36,49.92,450.05,1450.2,251.11,Active,Stable,2026-04-29 19:40:00
SENS_003765,MACH_001,119.928,50.016,453.63,1593.0,249.34,Active,Stable,2026-04-29 19:37:00
SENS_003766,MACH_005,120.404,49.987,448.25,1494.0,250.84,Active,Stable,2026-04-29 19:34:00
SENS_003767,MACH_001,119.192,49.884,452.5,1487.5,251.43,Active,Stable,2026-04-29 19:31:00
SENS_003768,MACH_005,119.369,49.926,453.13,1473.3,250.85,Active,Stable,2026-04-29 19:28:00
SENS_003769,MACH_002,120.071,49.957,452.35,1490.5,249.82,Active,Stable,2026-04-29 19:25:00
SENS_003770,MACH_004,120.398,50.063,449.15,1491.2,248.86,Active,Stable,2026-04-29 19:22:00
SENS_003771,MACH_001,119.875,50.021,451.61,1424.9,251.69,Active,Stable,2026-04-29 19:19:00
SENS_003772,MACH_005,120.188,49.992,452.74,1569.9,249.35,Active,Stable,2026-04-29 19:16:00
SENS_003773,MACH_004,120.698,49.936,449.74,1617.2,250.52,Active,Stable,2026-04-29 19:13:00
SENS_003774,MACH_003,120.542,49.875,451.37,1486.3,250.18,Active,Stable,2026-04-29 19:10:00
SENS_003775,MACH_001,120.108,50.058,449.61,1462.1,250.42,Warning,Drifting,2026-04-29 19:07:00
SENS_003776,MACH_003,120.666,50.087,449.87,1497.3,249.34,Active,Stable,2026-04-29 19:04:00
SENS_003777,MACH_002,118.813,50.057,447.81,1574.5,248.89,Active,Stable,2026-04-29 19:01:00
SENS_003778,MACH_005,119.955,49.93,452.7,1487.0,250.48,Active,Stable,2026-04-29 18:58:00
SENS_003779,MACH_005,119.001,50.183,449.46,1523.3,250.31,Active,Stable,2026-04-29 18:55:00
SENS_003780,MACH_003,120.692,49.991,447.82,1520.0,251.35,Active,Stable,2026-04-29 18:52:00
SENS_003781,MACH_001,119.787,49.991,449.76,1415.5,249.48,Active,Stable,2026-04-29 18:49:00
SENS_003782,MACH_004,120.609,49.986,449.11,1480.0,249.41,Active,Stable,2026-04-29 18:46:00
SENS_003783,MACH_004,120.403,50.067,451.37,1455.5,250.62,Active,Stable,2026-04-29 18:43:00
SENS_003784,MACH_003,119.055,50.049,451.43,1442.3,251.28,Active,Stable,2026-04-29 18:40:00
SENS_003785,MACH_001,119.847,49.98,447.72,1532.6,251.62,Active,Stable,2026-04-29 18:37:00
SENS_003786,MACH_001,119.637,50.097,447.74,1514.6,250.13,Active,Stable,2026-04-29 18:34:00
SENS_003787,MACH_005,120.169,49.917,446.16,1482.7,249.99,Active,Stable,2026-04-29 18:31:00
SENS_003788,MACH_001,119.216,49.98,450.26,1427.9,249.42,Active,Stable,2026-04-29 18:28:00
SENS_003789,MACH_003,119.324,50.028,450.32,1441.3,249.74,Active,Stable,2026-04-29 18:25:00
SENS_003790,MACH_003,119.583,49.837,449.79,1450.2,249.29,Active,Stable,2026-04-29 18:22:00
SENS_003791,MACH_003,120.241,50.191,444.71,1460.3,248.48,Active,Stable,2026-04-29 18:19:00
SENS_003792,MACH_001,119.55,49.949,447.56,1523.5,249.67,Active,Stable,2026-04-29 18:16:00
SENS_003793,MACH_004,120.193,50.013,449.52,1427.8,250.41,Active,Stable,2026-04-29 18:13:00
SENS_003794,MACH_005,119.878,50.124,449.25,1561.0,248.66,Active,Stable,2026-04-29 18:10:00
SENS_003795,MACH_001,121.042,49.815,452.09,1455.8,249.82,Active,Stable,2026-04-29 18:07:00
SENS_003796,MACH_004,119.779,49.855,450.72,1542.4,249.0,Warning,Drifting,2026-04-29 18:04:00
SENS_003797,MACH_003,119.867,50.022,449.23,1421.0,249.63,Active,Stable,2026-04-29 18:01:00
SENS_003798,MACH_001,120.321,49.811,454.53,1568.4,251.06,Active,Stable,2026-04-29 17:58:00
SENS_003799,MACH_002,120.625,49.995,450.19,1614.3,250.75,Active,Stable,2026-04-29 17:55:00
SENS_003800,MACH_003,120.097,50.079,449.34,1489.6,248.92,Active,Stable,2026-04-29 17:52:00
SENS_003801,MACH_002,120.491,49.99,447.23,1507.7,248.23,Active,Stable,2026-04-29 17:49:00
SENS_003802,MACH_002,119.691,49.828,450.23,1389.8,250.05,Active,Stable,2026-04-29 17:46:00
SENS_003803,MACH_003,119.778,50.159,450.71,1627.9,249.81,Active,Stable,2026-04-29 17:43:00
SENS_003804,MACH_005,119.505,49.864,447.21,1555.9,250.94,Active,Stable,2026-04-29 17:40:00
SENS_003805,MACH_002,119.672,49.946,450.74,1464.4,249.98,Active,Stable,2026-04-29 17:37:00
SENS_003806,MACH_002,119.946,49.929,450.91,1406.0,251.01,Active,Stable,2026-04-29 17:34:00
SENS_003807,MACH_002,119.59,49.939,450.35,1513.3,250.52,Active,Stable,2026-04-29 17:31:00
SENS_003808,MACH_005,120.072,49.648,451.89,1513.4,250.21,Active,Stable,2026-04-29 17:28:00
SENS_003809,MACH_003,120.335,49.873,448.21,1545.1,249.73,Active,Stable,2026-04-29 17:25:00
SENS_003810,MACH_004,119.962,50.094,450.98,1555.1,251.62,Active,Stable,2026-04-29 17:22:00
SENS_003811,MACH_002,120.34,49.987,450.45,1485.0,249.14,Active,Stable,2026-04-29 17:19:00
SENS_003812,MACH_004,120.343,50.044,450.12,1512.6,250.1,Active,Stable,2026-04-29 17:16:00
SENS_003813,MACH_004,120.338,49.898,450.66,1460.3,250.65,Active,Stable,2026-04-29 17:13:00
SENS_003814,MACH_001,119.753,50.052,447.55,1526.5,251.03,Active,Stable,2026-04-29 17:10:00
SENS_003815,MACH_003,120.111,50.177,450.5,1562.1,250.43,Active,Stable,2026-04-29 17:07:00
SENS_003816,MACH_004,119.745,50.076,449.82,1468.3,251.41,Active,Stable,2026-04-29 17:04:00
SENS_003817,MACH_001,119.437,49.93,450.78,1506.4,250.64,Active,Stable,2026-04-29 17:01:00
SENS_003818,MACH_005,120.092,50.048,448.67,1455.6,249.73,Active,Stable,2026-04-29 16:58:00
SENS_003819,MACH_003,120.552,49.941,448.94,1429.9,249.7,Active,Stable,2026-04-29 16:55:00
SENS_003820,MACH_004,119.672,49.848,452.73,1409.3,252.16,Active,Stable,2026-04-29 16:52:00
SENS_003821,MACH_004,119.746,49.853,450.27,1399.0,250.09,Active,Stable,2026-04-29 16:49:00
SENS_003822,MACH_002,119.989,50.012,447.53,1544.2,248.86,Active,Stable,2026-04-29 16:46:00
SENS_003823,MACH_005,118.823,50.035,451.34,1540.7,249.79,Active,Stable,2026-04-29 16:43:00
SENS_003824,MACH_002,119.993,49.98,449.26,1382.6,250.07,Active,Stable,2026-04-29 16:40:00
SENS_003825,MACH_003,120.02,49.758,451.46,1499.0,250.46,Active,Stable,2026-04-29 16:37:00
SENS_003826,MACH_003,120.381,50.068,452.35,1558.9,248.94,Active,Stable,2026-04-29 16:34:00
SENS_003827,MACH_003,120.233,50.085,451.79,1544.7,250.22,Active,Stable,2026-04-29 16:31:00
SENS_003828,MACH_005,120.376,49.921,450.84,1529.3,250.28,Warning,Drifting,2026-04-29 16:28:00
SENS_003829,MACH_001,119.845,50.152,451.56,1626.7,248.23,Fault,Drifting,2026-04-29 16:25:00
SENS_003830,MACH_001,120.141,50.063,447.58,1569.2,248.6,Active,Stable,2026-04-29 16:22:00
SENS_003831,MACH_003,118.99,50.099,452.44,1497.0,250.06,Active,Stable,2026-04-29 16:19:00
SENS_003832,MACH_004,120.017,50.092,451.93,1467.1,251.15,Active,Stable,2026-04-29 16:16:00
SENS_003833,MACH_004,120.558,50.118,449.38,1532.3,251.98,Active,Stable,2026-04-29 16:13:00
SENS_003834,MACH_001,119.671,50.009,450.85,1487.1,247.32,Active,Stable,2026-04-29 16:10:00
SENS_003835,MACH_004,120.838,50.023,451.23,1478.5,249.82,Active,Stable,2026-04-29 16:07:00
SENS_003836,MACH_002,120.526,50.111,449.52,1497.3,250.26,Active,Stable,2026-04-29 16:04:00
SENS_003837,MACH_001,119.551,50.035,446.76,1449.2,251.28,Active,Stable,2026-04-29 16:01:00
SENS_003838,MACH_003,119.566,50.078,450.21,1509.7,251.45,Active,Stable,2026-04-29 15:58:00
SENS_003839,MACH_003,120.114,50.063,452.14,1519.3,249.63,Active,Stable,2026-04-29 15:55:00
SENS_003840,MACH_001,120.05,49.893,450.11,1506.1,251.32,Active,Stable,2026-04-29 15:52:00
SENS_003841,MACH_004,119.327,50.135,447.77,1468.8,251.37,Active,Stable,2026-04-29 15:49:00
SENS_003842,MACH_003,120.034,50.075,449.02,1455.1,251.05,Active,Stable,2026-04-29 15:46:00
SENS_003843,MACH_002,120.322,49.933,448.35,1585.0,249.33,Active,Stable,2026-04-29 15:43:00
SENS_003844,MACH_002,120.197,50.008,449.64,1460.8,249.62,Active,Stable,2026-04-29 15:40:00
SENS_003845,MACH_004,120.143,49.814,450.66,1510.1,251.17,Active,Stable,2026-04-29 15:37:00
SENS_003846,MACH_001,119.459,50.025,449.21,1562.5,248.36,Active,Stable,2026-04-29 15:34:00
SENS_003847,MACH_002,120.747,49.915,450.2,1501.2,249.64,Active,Stable,2026-04-29 15:31:00
SENS_003848,MACH_003,119.114,50.156,445.89,1485.5,249.66,Active,Stable,2026-04-29 15:28:00
SENS_003849,MACH_004,120.846,50.067,447.58,1538.9,249.49,Active,Stable,2026-04-29 15:25:00
SENS_003850,MACH_003,121.039,50.112,450.19,1591.8,248.87,Active,Stable,2026-04-29 15:22:00
SENS_003851,MACH_001,120.394,50.057,449.96,1504.8,250.02,Active,Stable,2026-04-29 15:19:00
SENS_003852,MACH_005,119.753,49.923,450.21,1597.1,250.23,Active,Stable,2026-04-29 15:16:00
SENS_003853,MACH_003,120.253,49.886,450.07,1459.9,249.17,Warning,Drifting,2026-04-29 15:13:00
SENS_003854,MACH_005,119.454,50.001,451.5,1546.5,248.62,Active,Stable,2026-04-29 15:10:00
SENS_003855,MACH_002,120.395,50.035,449.29,1440.4,250.16,Active,Stable,2026-04-29 15:07:00
SENS_003856,MACH_005,120.684,50.036,450.39,1539.6,248.74,Active,Stable,2026-04-29 15:04:00
SENS_003857,MACH_003,119.794,49.968,447.35,1507.3,250.33,Warning,Drifting,2026-04-29 15:01:00
SENS_003858,MACH_004,121.566,50.082,448.71,1489.2,248.85,Active,Stable,2026-04-29 14:58:00
SENS_003859,MACH_002,118.871,50.017,448.34,1529.5,250.03,Active,Stable,2026-04-29 14:55:00
SENS_003860,MACH_002,120.544,50.016,447.41,1459.3,249.41,Active,Stable,2026-04-29 14:52:00
SENS_003861,MACH_002,120.525,49.975,446.73,1518.1,250.29,Warning,Drifting,2026-04-29 14:49:00
SENS_003862,MACH_002,119.702,50.161,447.96,1570.2,251.59,Active,Stable,2026-04-29 14:46:00
SENS_003863,MACH_004,121.054,50.144,448.49,1463.9,248.64,Warning,Drifting,2026-04-29 14:43:00
SENS_003864,MACH_003,119.62,49.984,449.88,1538.0,250.12,Active,Stable,2026-04-29 14:40:00
SENS_003865,MACH_004,119.957,50.317,452.33,1476.3,250.07,Active,Stable,2026-04-29 14:37:00
SENS_003866,MACH_001,120.033,50.003,450.14,1425.2,249.61,Active,Stable,2026-04-29 14:34:00
SENS_003867,MACH_004,120.206,50.111,451.15,1451.6,250.47,Active,Stable,2026-04-29 14:31:00
SENS_003868,MACH_002,120.211,50.077,449.46,1467.2,248.85,Active,Stable,2026-04-29 14:28:00
SENS_003869,MACH_004,119.471,49.971,450.84,1489.5,250.57,Active,Stable,2026-04-29 14:25:00
SENS_003870,MACH_002,120.329,49.973,448.17,1502.7,247.86,Warning,Drifting,2026-04-29 14:22:00
SENS_003871,MACH_002,119.765,50.122,451.14,1534.2,249.12,Warning,Drifting,2026-04-29 14:19:00
SENS_003872,MACH_001,119.892,49.803,449.52,1469.9,249.43,Active,Stable,2026-04-29 14:16:00
SENS_003873,MACH_005,120.263,49.995,449.95,1481.6,251.03,Active,Stable,2026-04-29 14:13:00
SENS_003874,MACH_003,120.118,49.979,453.28,1555.3,250.88,Active,Stable,2026-04-29 14:10:00
SENS_003875,MACH_001,120.193,50.01,454.02,1556.4,250.12,Active,Stable,2026-04-29 14:07:00
SENS_003876,MACH_004,120.362,49.999,449.73,1423.1,250.3,Active,Stable,2026-04-29 14:04:00
SENS_003877,MACH_005,120.18,49.959,445.84,1481.6,249.29,Warning,Drifting,2026-04-29 14:01:00
SENS_003878,MACH_001,120.138,50.065,452.9,1460.8,251.24,Active,Stable,2026-04-29 13:58:00
SENS_003879,MACH_002,119.691,50.025,449.09,1475.3,248.57,Active,Stable,2026-04-29 13:55:00
SENS_003880,MACH_005,120.022,49.948,450.76,1412.3,250.6,Active,Stable,2026-04-29 13:52:00
SENS_003881,MACH_003,119.235,49.987,451.22,1499.4,250.35,Active,Stable,2026-04-29 13:49:00
SENS_003882,MACH_002,119.436,49.902,450.53,1520.2,248.08,Active,Stable,2026-04-29 13:46:00
SENS_003883,MACH_001,120.199,50.007,451.33,1500.9,249.21,Active,Stable,2026-04-29 13:43:00
SENS_003884,MACH_004,120.351,49.963,446.23,1574.4,248.74,Active,Stable,2026-04-29 13:40:00
SENS_003885,MACH_001,119.697,50.118,450.26,1620.9,248.63,Active,Stable,2026-04-29 13:37:00
SENS_003886,MACH_002,120.658,50.142,448.5,1571.6,248.95,Active,Stable,2026-04-29 13:34:00
SENS_003887,MACH_001,120.002,50.132,449.02,1520.9,249.87,Active,Stable,2026-04-29 13:31:00
SENS_003888,MACH_003,118.649,49.96,453.76,1585.4,250.58,Active,Stable,2026-04-29 13:28:00
SENS_003889,MACH_004,120.33,50.017,448.02,1491.3,249.97,Active,Stable,2026-04-29 13:25:00
SENS_003890,MACH_002,120.092,50.005,451.6,1524.3,249.73,Active,Stable,2026-04-29 13:22:00
SENS_003891,MACH_001,120.883,50.237,448.99,1543.8,248.7,Warning,Drifting,2026-04-29 13:19:00
SENS_003892,MACH_002,120.555,49.983,448.78,1464.0,250.9,Active,Stable,2026-04-29 13:16:00
SENS_003893,MACH_005,120.046,50.046,448.28,1509.8,250.62,Warning,Drifting,2026-04-29 13:13:00
SENS_003894,MACH_001,121.179,49.969,453.01,1522.2,250.93,Active,Stable,2026-04-29 13:10:00
SENS_003895,MACH_002,120.437,50.023,446.81,1441.0,249.24,Active,Stable,2026-04-29 13:07:00
SENS_003896,MACH_002,120.82,50.016,454.27,1453.9,248.39,Active,Stable,2026-04-29 13:04:00
SENS_003897,MACH_001,119.853,49.863,451.82,1506.5,249.13,Active,Stable,2026-04-29 13:01:00
SENS_003898,MACH_004,120.866,49.942,451.74,1454.5,249.58,Active,Stable,2026-04-29 12:58:00
SENS_003899,MACH_002,119.668,50.159,450.52,1430.3,249.75,Active,Stable,2026-04-29 12:55:00
SENS_003900,MACH_001,119.931,50.019,447.96,1585.7,251.27,Active,Stable,2026-04-29 12:52:00
SENS_003901,MACH_004,119.916,49.91,449.23,1483.1,248.45,Active,Stable,2026-04-29 12:49:00
SENS_003902,MACH_001,119.417,49.957,451.63,1425.3,250.24,Active,Stable,2026-04-29 12:46:00
SENS_003903,MACH_001,120.658,50.102,452.46,1488.9,251.79,Active,Stable,2026-04-29 12:43:00
SENS_003904,MACH_002,119.764,49.943,447.54,1539.4,250.2,Active,Stable,2026-04-29 12:40:00
SENS_003905,MACH_003,119.889,49.893,452.92,1508.6,250.31,Active,Stable,2026-04-29 12:37:00
SENS_003906,MACH_002,118.605,50.095,451.5,1432.6,248.99,Active,Stable,2026-04-29 12:34:00
SENS_003907,MACH_001,119.136,49.908,449.47,1511.3,251.03,Active,Stable,2026-04-29 12:31:00
SENS_003908,MACH_002,119.189,49.957,450.31,1559.5,250.01,Active,Stable,2026-04-29 12:28:00
SENS_003909,MACH_002,119.496,50.082,448.73,1451.4,250.09,Active,Stable,2026-04-29 12:25:00
SENS_003910,MACH_003,119.36,49.813,449.85,1530.1,249.27,Active,Stable,2026-04-29 12:22:00
SENS_003911,MACH_002,119.964,49.937,447.96,1624.0,247.88,Active,Stable,2026-04-29 12:19:00
SENS_003912,MACH_005,119.381,50.099,446.17,1493.5,249.98,Active,Stable,2026-04-29 12:16:00
SENS_003913,MACH_002,119.814,50.105,450.94,1510.6,249.75,Warning,Drifting,2026-04-29 12:13:00
SENS_003914,MACH_004,119.645,50.083,448.19,1539.2,250.51,Active,Stable,2026-04-29 12:10:00
SENS_003915,MACH_004,119.363,49.934,454.62,1461.7,249.94,Active,Stable,2026-04-29 12:07:00
SENS_003916,MACH_001,120.094,49.988,446.7,1483.4,248.69,Active,Stable,2026-04-29 12:04:00
SENS_003917,MACH_004,119.848,49.958,451.8,1455.5,249.04,Active,Stable,2026-04-29 12:01:00
SENS_003918,MACH_004,120.171,49.765,450.41,1554.9,249.02,Active,Stable,2026-04-29 11:58:00
SENS_003919,MACH_005,119.563,49.943,451.12,1569.8,250.41,Active,Stable,2026-04-29 11:55:00
SENS_003920,MACH_003,120.947,50.19,447.95,1530.0,249.46,Active,Stable,2026-04-29 11:52:00
SENS_003921,MACH_005,120.024,50.179,448.49,1480.0,249.21,Fault,Drifting,2026-04-29 11:49:00
SENS_003922,MACH_003,120.078,49.937,451.82,1449.9,251.21,Warning,Drifting,2026-04-29 11:46:00
SENS_003923,MACH_005,120.207,49.929,450.66,1529.7,251.28,Active,Stable,2026-04-29 11:43:00
SENS_003924,MACH_004,119.18,50.03,450.89,1421.4,249.75,Active,Stable,2026-04-29 11:40:00
