Wafer_ID,Batch_ID,Machine_ID,Process_Step,Yield_Percentage,Defect_Count,Defect_Type,Gate_Oxide_Thickness,Etch_Time,Temperature,Chamber_Pressure,Voltage,Gas_Flow_Rate,Timestamp
WF_002143,BATCH_043,MACH_001,Post-Etch,97.0,2,None,90.601,120.13,246.54,50.91,120.34,460.23,2026-04-15 08:06:55
WF_002144,BATCH_098,MACH_002,Post-Etch,92.5,11,Photoresist Residue,94.017,122.97,250.94,58.21,119.18,471.94,2026-04-15 07:51:55
WF_002145,BATCH_034,MACH_002,Post-Etch,95.5,5,None,91.009,123.95,252.21,52.23,118.8,469.01,2026-04-15 07:36:55
WF_002146,BATCH_047,MACH_003,Post-Etch,96.0,4,None,89.749,123.86,256.81,48.98,120.17,452.67,2026-04-15 07:21:55
WF_002147,BATCH_089,MACH_002,Post-Etch,93.5,9,Contamination,93.097,115.42,247.7,56.09,119.56,451.05,2026-04-15 07:06:55
WF_002148,BATCH_083,MACH_004,Post-Etch,96.0,4,None,89.799,117.78,250.35,50.42,119.36,437.81,2026-04-15 06:51:55
WF_002149,BATCH_047,MACH_003,Post-Etch,97.0,2,None,88.665,119.76,256.34,47.61,120.13,447.29,2026-04-15 06:36:55
WF_002150,BATCH_069,MACH_004,Post-Etch,96.5,3,None,90.79,122.68,249.78,52.37,120.34,446.46,2026-04-15 06:21:55
WF_002151,BATCH_095,MACH_005,Post-Etch,96.5,3,None,88.753,118.9,243.81,48.04,119.53,445.96,2026-04-15 06:06:55
WF_002152,BATCH_064,MACH_003,Post-Etch,94.5,7,Photoresist Residue,88.599,122.5,237.35,47.51,119.47,446.55,2026-04-15 05:51:55
WF_002153,BATCH_074,MACH_001,Post-Etch,96.5,3,None,89.054,117.3,251.7,47.68,119.03,447.66,2026-04-15 05:36:55
WF_002154,BATCH_013,MACH_005,Post-Etch,95.5,5,None,89.801,117.59,248.77,49.77,121.35,450.88,2026-04-15 05:21:55
WF_002155,BATCH_056,MACH_001,Post-Etch,94.5,7,Micro-crack,91.646,116.2,252.86,53.09,121.02,462.03,2026-04-15 05:06:55
WF_002156,BATCH_040,MACH_005,Post-Etch,95.5,5,None,88.692,118.15,242.9,47.62,120.13,421.91,2026-04-15 04:51:55
WF_002157,BATCH_071,MACH_003,Post-Etch,97.5,1,None,90.224,121.21,257.04,50.24,118.9,441.97,2026-04-15 04:36:55
WF_002158,BATCH_058,MACH_001,Post-Etch,97.0,2,None,89.685,116.95,246.77,49.33,119.28,464.3,2026-04-15 04:21:55
WF_002159,BATCH_013,MACH_001,Post-Etch,97.0,2,None,89.57,120.92,249.19,49.29,120.07,451.74,2026-04-15 04:06:55
WF_002160,BATCH_027,MACH_001,Post-Etch,97.5,1,None,90.11,122.28,252.65,50.34,118.45,441.34,2026-04-15 03:51:55
WF_002161,BATCH_044,MACH_001,Post-Etch,97.0,2,None,90.182,117.51,246.33,49.81,119.59,446.53,2026-04-15 03:36:55
WF_002162,BATCH_039,MACH_005,Post-Etch,97.5,1,None,89.091,123.77,239.2,48.29,117.43,446.24,2026-04-15 03:21:55
WF_002163,BATCH_064,MACH_003,Post-Etch,97.5,1,None,90.252,118.31,247.63,50.19,121.35,466.05,2026-04-15 03:06:55
WF_002164,BATCH_085,MACH_003,Post-Etch,97.5,1,None,89.871,118.39,248.83,49.62,119.91,456.36,2026-04-15 02:51:55
WF_002165,BATCH_081,MACH_004,Post-Etch,97.5,1,None,89.844,116.59,247.42,49.65,119.99,449.72,2026-04-15 02:36:55
WF_002166,BATCH_046,MACH_003,Post-Etch,97.0,2,None,89.798,119.96,255.0,49.49,118.68,464.31,2026-04-15 02:21:55
WF_002167,BATCH_082,MACH_004,Post-Etch,96.5,3,None,89.389,115.47,252.1,49.14,118.91,443.6,2026-04-15 02:06:55
WF_002168,BATCH_014,MACH_001,Post-Etch,97.0,2,None,90.561,123.16,238.31,50.96,120.17,442.68,2026-04-15 01:51:55
WF_002169,BATCH_066,MACH_002,Post-Etch,93.0,10,Photoresist Residue,92.585,121.69,253.93,54.68,120.46,437.69,2026-04-15 01:36:55
WF_002170,BATCH_042,MACH_003,Post-Etch,98.0,0,None,90.319,121.55,244.01,50.45,120.07,447.48,2026-04-15 01:21:55
WF_002171,BATCH_070,MACH_003,Post-Etch,97.0,2,None,90.494,118.81,254.08,50.34,119.53,448.81,2026-04-15 01:06:55
WF_002172,BATCH_096,MACH_002,Post-Etch,93.5,9,Contamination,92.182,119.33,249.01,54.45,118.91,458.54,2026-04-15 00:51:55
WF_002173,BATCH_073,MACH_004,Post-Etch,96.0,4,None,89.912,119.31,253.83,49.7,118.66,458.68,2026-04-15 00:36:55
WF_002174,BATCH_074,MACH_002,Post-Etch,96.5,3,None,91.977,115.37,254.03,54.7,118.62,436.2,2026-04-15 00:21:55
WF_002175,BATCH_022,MACH_003,Post-Etch,95.0,6,Contamination,92.094,117.96,258.96,54.49,121.06,430.42,2026-04-15 00:06:55
WF_002176,BATCH_062,MACH_004,Post-Etch,95.5,5,None,91.172,122.16,234.81,53.09,121.11,444.74,2026-04-14 23:51:55
WF_002177,BATCH_016,MACH_002,Post-Etch,94.0,8,Photoresist Residue,92.574,117.98,249.92,55.44,119.58,438.74,2026-04-14 23:36:55
WF_002178,BATCH_094,MACH_004,Post-Etch,95.5,5,None,91.156,123.33,262.57,52.38,120.0,441.72,2026-04-14 23:21:55
WF_002179,BATCH_010,MACH_005,Post-Etch,98.0,0,None,89.922,116.53,250.42,49.66,117.78,444.74,2026-04-14 23:06:55
WF_002180,BATCH_082,MACH_003,Post-Etch,98.0,0,None,89.63,122.82,245.22,48.93,121.21,455.82,2026-04-14 22:51:55
WF_002181,BATCH_049,MACH_004,Post-Etch,97.5,1,None,90.472,124.49,254.8,50.77,120.12,454.7,2026-04-14 22:36:55
WF_002182,BATCH_075,MACH_002,Post-Etch,95.0,6,Pattern Distortion,91.01,122.42,251.45,52.32,119.8,459.93,2026-04-14 22:21:55
WF_002183,BATCH_098,MACH_004,Post-Etch,95.0,6,Contamination,92.064,119.0,249.77,54.45,120.05,448.83,2026-04-14 22:06:55
WF_002184,BATCH_005,MACH_001,Post-Etch,96.0,4,None,87.907,121.17,248.83,46.33,118.18,450.58,2026-04-14 21:51:55
WF_002185,BATCH_082,MACH_004,Post-Etch,94.0,8,Etch Pit,91.642,124.37,253.6,53.01,120.85,458.36,2026-04-14 21:36:55
WF_002186,BATCH_008,MACH_003,Post-Etch,96.0,4,None,90.454,117.62,248.91,51.37,119.23,449.72,2026-04-14 21:21:55
WF_002187,BATCH_081,MACH_004,Post-Etch,93.5,9,Contamination,92.035,121.59,253.8,53.14,120.07,454.16,2026-04-14 21:06:55
WF_002188,BATCH_035,MACH_004,Post-Etch,95.5,5,None,91.673,115.92,240.74,53.35,119.77,465.25,2026-04-14 20:51:55
WF_002189,BATCH_098,MACH_002,Post-Etch,94.0,8,Micro-crack,93.354,120.49,255.98,56.69,119.37,452.07,2026-04-14 20:36:55
WF_002190,BATCH_092,MACH_005,Post-Etch,97.5,1,None,89.449,121.54,253.95,48.91,119.87,455.22,2026-04-14 20:21:55
WF_002191,BATCH_035,MACH_001,Post-Etch,96.5,3,None,90.641,118.09,256.31,51.21,122.45,439.85,2026-04-14 20:06:55
WF_002192,BATCH_039,MACH_001,Post-Etch,98.0,0,None,90.202,124.94,246.52,50.51,118.89,452.44,2026-04-14 19:51:55
WF_002193,BATCH_039,MACH_001,Post-Etch,96.5,3,None,89.653,119.18,241.81,49.29,121.07,454.23,2026-04-14 19:36:55
WF_002194,BATCH_083,MACH_004,Post-Etch,97.5,1,None,90.246,123.11,246.94,50.46,120.85,440.5,2026-04-14 19:21:55
WF_002195,BATCH_050,MACH_004,Post-Etch,96.0,4,None,91.8,122.72,240.95,53.07,118.64,444.85,2026-04-14 19:06:55
WF_002196,BATCH_061,MACH_003,Post-Etch,96.5,3,None,89.46,116.24,248.73,48.59,118.92,463.66,2026-04-14 18:51:55
WF_002197,BATCH_016,MACH_003,Post-Etch,97.0,2,None,88.729,120.85,252.84,47.1,120.52,455.52,2026-04-14 18:36:55
WF_002198,BATCH_026,MACH_002,Post-Etch,95.5,5,None,92.165,116.64,258.19,53.95,119.36,454.45,2026-04-14 18:21:55
WF_002199,BATCH_045,MACH_001,Post-Etch,95.5,5,None,91.082,121.37,249.27,52.21,118.08,449.78,2026-04-14 18:06:55
WF_002200,BATCH_045,MACH_004,Post-Etch,96.5,3,None,89.478,122.79,252.85,48.65,121.99,439.04,2026-04-14 17:51:55
WF_002201,BATCH_028,MACH_003,Post-Etch,95.5,5,None,88.728,120.59,249.44,47.43,120.18,459.34,2026-04-14 17:36:55
WF_002202,BATCH_097,MACH_003,Post-Etch,97.0,2,None,90.349,118.73,256.14,51.54,120.43,452.16,2026-04-14 17:21:55
WF_002203,BATCH_099,MACH_004,Post-Etch,96.5,3,None,89.24,123.4,252.7,48.61,118.56,454.8,2026-04-14 17:06:55
WF_002204,BATCH_025,MACH_003,Post-Etch,96.5,3,None,89.519,122.3,257.94,49.45,121.47,444.11,2026-04-14 16:51:55
WF_002205,BATCH_041,MACH_002,Post-Etch,93.5,9,Pattern Distortion,93.304,120.89,247.81,56.98,118.94,451.88,2026-04-14 16:36:55
WF_002206,BATCH_018,MACH_004,Post-Etch,95.0,6,Photoresist Residue,90.387,115.77,245.78,51.42,121.87,452.09,2026-04-14 16:21:55
WF_002207,BATCH_075,MACH_003,Post-Etch,97.0,2,None,90.218,116.01,257.22,50.87,120.67,434.81,2026-04-14 16:06:55
WF_002208,BATCH_083,MACH_005,Post-Etch,97.0,2,None,90.431,122.58,240.12,50.92,121.2,442.48,2026-04-14 15:51:55
WF_002209,BATCH_028,MACH_005,Post-Etch,95.5,5,None,90.978,124.06,248.65,52.59,120.65,434.09,2026-04-14 15:36:55
WF_002210,BATCH_095,MACH_004,Post-Etch,97.0,2,None,90.17,118.0,255.28,50.63,119.83,443.53,2026-04-14 15:21:55
WF_002211,BATCH_043,MACH_005,Post-Etch,96.5,3,None,89.147,118.94,251.55,48.12,119.31,470.06,2026-04-14 15:06:55
WF_002212,BATCH_036,MACH_004,Post-Etch,96.0,4,None,88.778,115.7,245.61,47.33,119.54,456.44,2026-04-14 14:51:55
WF_002213,BATCH_094,MACH_003,Post-Etch,95.0,6,Pattern Distortion,88.901,123.3,252.91,47.81,119.81,456.53,2026-04-14 14:36:55
WF_002214,BATCH_045,MACH_001,Post-Etch,96.0,4,None,88.679,115.56,257.69,47.19,119.94,445.54,2026-04-14 14:21:55
WF_002215,BATCH_053,MACH_005,Post-Etch,97.0,2,None,89.691,120.17,250.44,49.15,120.31,455.13,2026-04-14 14:06:55
WF_002216,BATCH_046,MACH_002,Post-Etch,94.0,8,Micro-crack,93.355,121.69,254.8,56.71,119.61,447.3,2026-04-14 13:51:55
WF_002217,BATCH_053,MACH_003,Post-Etch,97.0,2,None,89.629,120.65,255.25,49.44,119.67,461.78,2026-04-14 13:36:55
WF_002218,BATCH_080,MACH_002,Post-Etch,93.5,9,Photoresist Residue,93.947,120.56,245.28,58.0,118.54,450.13,2026-04-14 13:21:55
WF_002219,BATCH_081,MACH_005,Post-Etch,97.5,1,None,90.577,120.1,247.89,50.97,120.84,440.73,2026-04-14 13:06:55
WF_002220,BATCH_014,MACH_004,Post-Etch,97.5,1,None,89.981,122.79,250.76,49.61,119.38,447.73,2026-04-14 12:51:55
WF_002221,BATCH_051,MACH_001,Post-Etch,96.0,4,None,91.087,116.97,244.31,52.14,120.63,437.34,2026-04-14 12:36:55
WF_002222,BATCH_061,MACH_004,Post-Etch,95.0,6,Contamination,92.953,120.4,249.15,55.04,119.27,447.81,2026-04-14 12:21:55
WF_002223,BATCH_099,MACH_001,Post-Etch,96.5,3,None,90.623,118.89,246.56,51.86,119.89,441.39,2026-04-14 12:06:55
WF_002224,BATCH_030,MACH_003,Post-Etch,96.5,3,None,88.975,121.13,249.11,47.89,119.23,466.44,2026-04-14 11:51:55
WF_002225,BATCH_073,MACH_005,Post-Etch,98.0,0,None,90.246,119.64,248.52,50.43,119.08,447.06,2026-04-14 11:36:55
WF_002226,BATCH_093,MACH_003,Post-Etch,97.0,2,None,90.166,123.58,251.44,49.98,118.87,448.54,2026-04-14 11:21:55
WF_002227,BATCH_093,MACH_001,Post-Etch,96.0,4,None,89.426,117.46,253.65,49.18,119.94,446.04,2026-04-14 11:06:55
WF_002228,BATCH_058,MACH_005,Post-Etch,96.0,4,None,88.801,120.88,248.87,47.85,119.48,452.36,2026-04-14 10:51:55
WF_002229,BATCH_046,MACH_003,Post-Etch,97.0,2,None,90.586,122.79,247.62,50.67,119.48,433.34,2026-04-14 10:36:55
WF_002230,BATCH_058,MACH_002,Post-Etch,97.0,2,None,90.685,122.77,253.36,52.04,119.62,448.32,2026-04-14 10:21:55
WF_002231,BATCH_001,MACH_002,Post-Etch,91.5,13,Pattern Distortion,94.556,123.54,250.3,59.03,120.18,442.35,2026-04-14 10:06:55
WF_002232,BATCH_061,MACH_002,Post-Etch,95.0,6,Pattern Distortion,91.558,115.24,252.42,53.27,121.76,450.03,2026-04-14 09:51:55
WF_002233,BATCH_043,MACH_004,Post-Etch,93.5,9,Photoresist Residue,87.654,120.0,247.24,45.34,120.6,438.34,2026-04-14 09:36:55
WF_002234,BATCH_035,MACH_004,Post-Etch,97.5,1,None,89.979,119.85,242.27,50.12,119.23,444.57,2026-04-14 09:21:55
WF_002235,BATCH_052,MACH_001,Post-Etch,97.0,2,None,89.765,120.42,254.13,49.95,121.47,457.78,2026-04-14 09:06:55
WF_002236,BATCH_066,MACH_001,Post-Etch,97.5,1,None,89.498,115.59,247.24,48.53,120.51,458.0,2026-04-14 08:51:55
WF_002237,BATCH_075,MACH_001,Post-Etch,97.0,2,None,89.951,119.04,244.85,49.32,120.7,450.44,2026-04-14 08:36:55
WF_002238,BATCH_055,MACH_003,Post-Etch,97.0,2,None,88.961,116.16,253.83,48.32,121.24,447.96,2026-04-14 08:21:55
WF_002239,BATCH_024,MACH_001,Post-Etch,97.5,1,None,89.724,123.73,250.61,49.85,120.14,446.7,2026-04-14 08:06:55
WF_002240,BATCH_019,MACH_001,Post-Etch,97.0,2,None,89.835,124.08,260.3,49.69,120.36,447.92,2026-04-14 07:51:55
WF_002241,BATCH_034,MACH_001,Post-Etch,98.0,0,None,89.936,118.36,243.7,50.52,120.85,449.97,2026-04-14 07:36:55
WF_002242,BATCH_090,MACH_003,Post-Etch,96.0,4,None,89.352,122.37,251.93,48.3,120.94,461.72,2026-04-14 07:21:55
WF_002243,BATCH_023,MACH_005,Post-Etch,97.0,2,None,89.469,122.94,248.27,48.58,122.01,447.22,2026-04-14 07:06:55
WF_002244,BATCH_027,MACH_002,Post-Etch,95.5,5,None,91.963,122.37,247.61,53.7,121.12,451.38,2026-04-14 06:51:55
WF_002245,BATCH_066,MACH_002,Post-Etch,93.5,9,Photoresist Residue,93.976,118.03,257.15,57.76,120.92,451.99,2026-04-14 06:36:55
WF_002246,BATCH_012,MACH_002,Post-Etch,96.0,4,None,90.828,115.05,247.91,52.09,120.54,453.19,2026-04-14 06:21:55
WF_002247,BATCH_019,MACH_005,Post-Etch,97.5,1,None,89.913,119.15,257.19,50.06,119.48,458.84,2026-04-14 06:06:55
WF_002248,BATCH_005,MACH_004,Post-Etch,97.0,2,None,90.567,116.28,256.66,50.72,122.35,456.09,2026-04-14 05:51:55
WF_002249,BATCH_052,MACH_004,Post-Etch,97.0,2,None,90.013,118.39,250.22,50.42,117.54,450.94,2026-04-14 05:36:55
WF_002250,BATCH_055,MACH_005,Post-Etch,95.5,5,None,88.109,122.68,251.94,46.93,118.56,453.37,2026-04-14 05:21:55
WF_002251,BATCH_018,MACH_005,Post-Etch,94.0,8,Photoresist Residue,86.3,118.6,255.03,42.62,121.12,445.63,2026-04-14 05:06:55
WF_002252,BATCH_020,MACH_003,Post-Etch,96.0,4,None,88.441,118.04,243.87,46.95,121.78,446.97,2026-04-14 04:51:55
WF_002253,BATCH_058,MACH_005,Post-Etch,95.0,6,Micro-crack,92.087,115.32,259.01,53.78,121.9,460.21,2026-04-14 04:36:55
WF_002254,BATCH_018,MACH_001,Post-Etch,96.5,3,None,91.047,121.22,237.05,52.24,120.55,436.83,2026-04-14 04:21:55
WF_002255,BATCH_010,MACH_003,Post-Etch,96.0,4,None,89.161,120.32,255.26,48.92,120.03,447.34,2026-04-14 04:06:55
WF_002256,BATCH_073,MACH_004,Post-Etch,95.0,6,Micro-crack,88.78,122.33,246.64,47.16,120.41,450.08,2026-04-14 03:51:55
WF_002257,BATCH_009,MACH_004,Post-Etch,97.0,2,None,88.66,120.53,257.28,47.22,119.52,455.36,2026-04-14 03:36:55
WF_002258,BATCH_012,MACH_002,Post-Etch,95.0,6,Etch Pit,92.839,122.07,258.47,55.26,119.83,462.25,2026-04-14 03:21:55
WF_002259,BATCH_039,MACH_002,Post-Etch,92.5,11,Photoresist Residue,94.195,118.77,245.82,58.21,119.7,452.27,2026-04-14 03:06:55
WF_002260,BATCH_011,MACH_002,Post-Etch,95.0,6,Micro-crack,92.532,115.11,253.27,55.33,119.66,459.71,2026-04-14 02:51:55
WF_002261,BATCH_055,MACH_002,Post-Etch,94.5,7,Contamination,92.49,118.75,243.87,54.6,120.0,432.98,2026-04-14 02:36:55
WF_002262,BATCH_083,MACH_003,Post-Etch,95.5,5,None,88.928,116.67,253.42,47.48,119.39,444.07,2026-04-14 02:21:55
WF_002263,BATCH_035,MACH_002,Post-Etch,96.5,3,None,90.175,115.25,252.64,50.62,118.88,440.48,2026-04-14 02:06:55
WF_002264,BATCH_032,MACH_005,Post-Etch,98.0,0,None,90.121,124.33,253.85,50.68,121.24,438.19,2026-04-14 01:51:55
WF_002265,BATCH_026,MACH_001,Post-Etch,95.0,6,Micro-crack,88.626,116.44,252.29,47.6,119.08,454.24,2026-04-14 01:36:55
WF_002266,BATCH_015,MACH_003,Post-Etch,96.5,3,None,90.679,123.14,254.19,51.74,120.49,465.52,2026-04-14 01:21:55
WF_002267,BATCH_098,MACH_005,Post-Etch,96.5,3,None,89.314,116.28,246.88,48.36,119.61,453.69,2026-04-14 01:06:55
WF_002268,BATCH_062,MACH_001,Post-Etch,96.0,4,None,90.924,116.36,255.46,52.0,120.18,445.54,2026-04-14 00:51:55
WF_002269,BATCH_083,MACH_004,Post-Etch,97.0,2,None,90.007,115.01,261.2,49.73,118.24,439.9,2026-04-14 00:36:55
WF_002270,BATCH_032,MACH_002,Post-Etch,95.5,5,None,92.17,120.76,246.39,55.31,122.34,462.46,2026-04-14 00:21:55
WF_002271,BATCH_081,MACH_003,Post-Etch,97.5,1,None,89.189,120.6,250.41,48.12,121.87,465.17,2026-04-14 00:06:55
WF_002272,BATCH_096,MACH_004,Post-Etch,97.0,2,None,90.283,122.62,254.34,50.41,120.92,455.46,2026-04-13 23:51:55
WF_002273,BATCH_011,MACH_002,Post-Etch,95.0,6,Pattern Distortion,92.896,123.71,254.9,56.08,117.58,450.34,2026-04-13 23:36:55
WF_002274,BATCH_013,MACH_005,Post-Etch,97.5,1,None,90.486,116.57,254.34,50.84,120.54,460.58,2026-04-13 23:21:55
WF_002275,BATCH_051,MACH_001,Post-Etch,96.5,3,None,89.893,116.93,255.19,49.7,120.18,453.34,2026-04-13 23:06:55
WF_002276,BATCH_091,MACH_003,Post-Etch,95.5,5,None,91.22,121.91,251.55,52.57,118.88,452.69,2026-04-13 22:51:55
WF_002277,BATCH_091,MACH_002,Post-Etch,95.0,6,Contamination,92.991,121.95,250.88,55.92,121.16,456.44,2026-04-13 22:36:55
WF_002278,BATCH_061,MACH_005,Post-Etch,97.5,1,None,90.419,120.19,252.43,51.03,118.91,470.49,2026-04-13 22:21:55
WF_002279,BATCH_009,MACH_004,Post-Etch,95.5,5,None,88.336,116.96,236.7,46.0,118.92,442.08,2026-04-13 22:06:55
WF_002280,BATCH_093,MACH_005,Post-Etch,94.0,8,Contamination,88.724,122.38,247.76,47.88,121.1,455.14,2026-04-13 21:51:55
WF_002281,BATCH_008,MACH_002,Post-Etch,94.0,8,Photoresist Residue,91.771,117.0,245.11,53.06,119.97,455.12,2026-04-13 21:36:55
WF_002282,BATCH_081,MACH_003,Post-Etch,96.5,3,None,89.465,116.87,240.52,49.43,121.1,431.77,2026-04-13 21:21:55
WF_002283,BATCH_072,MACH_004,Post-Etch,96.5,3,None,89.482,124.09,254.7,48.82,119.19,458.49,2026-04-13 21:06:55
WF_002284,BATCH_053,MACH_001,Post-Etch,96.0,4,None,90.965,117.13,244.07,52.35,120.23,449.69,2026-04-13 20:51:55
WF_002285,BATCH_024,MACH_002,Post-Etch,94.5,7,Photoresist Residue,92.373,117.5,248.57,55.25,119.97,445.27,2026-04-13 20:36:55
WF_002286,BATCH_012,MACH_003,Post-Etch,97.0,2,None,89.334,120.44,242.04,48.17,120.14,454.81,2026-04-13 20:21:55
WF_002287,BATCH_049,MACH_004,Post-Etch,97.5,1,None,90.021,118.85,247.43,49.66,121.28,444.28,2026-04-13 20:06:55
WF_002288,BATCH_005,MACH_004,Post-Etch,97.0,2,None,89.602,119.04,253.07,48.88,120.3,445.18,2026-04-13 19:51:55
WF_002289,BATCH_088,MACH_005,Post-Etch,95.0,6,Photoresist Residue,88.794,122.99,243.68,48.04,119.44,464.34,2026-04-13 19:36:55
WF_002290,BATCH_052,MACH_004,Post-Etch,97.5,1,None,90.289,123.98,250.08,50.64,120.88,443.6,2026-04-13 19:21:55
WF_002291,BATCH_091,MACH_001,Post-Etch,96.0,4,None,90.774,124.67,258.38,51.21,119.61,447.14,2026-04-13 19:06:55
WF_002292,BATCH_047,MACH_001,Post-Etch,96.0,4,None,87.813,122.88,257.42,45.1,120.48,447.17,2026-04-13 18:51:55
WF_002293,BATCH_071,MACH_002,Post-Etch,95.0,6,Contamination,93.076,115.43,248.82,56.14,119.26,437.66,2026-04-13 18:36:55
WF_002294,BATCH_030,MACH_004,Post-Etch,95.5,5,None,89.021,122.12,241.51,48.0,119.45,430.64,2026-04-13 18:21:55
WF_002295,BATCH_036,MACH_002,Post-Etch,93.0,10,Contamination,95.472,117.09,255.02,60.89,121.17,451.7,2026-04-13 18:06:55
WF_002296,BATCH_065,MACH_002,Post-Etch,97.0,2,None,90.578,118.87,250.77,50.71,119.1,442.71,2026-04-13 17:51:55
WF_002297,BATCH_005,MACH_001,Post-Etch,94.5,7,Contamination,92.257,121.82,244.69,54.03,118.58,445.02,2026-04-13 17:36:55
WF_002298,BATCH_010,MACH_002,Post-Etch,94.5,7,Pattern Distortion,93.876,116.23,244.25,58.3,119.75,439.97,2026-04-13 17:21:55
WF_002299,BATCH_099,MACH_003,Post-Etch,97.0,2,None,90.737,121.13,259.74,51.15,120.34,432.13,2026-04-13 17:06:55
WF_002300,BATCH_012,MACH_002,Post-Etch,94.0,8,Contamination,92.001,117.79,253.48,53.84,120.32,441.82,2026-04-13 16:51:55
WF_002301,BATCH_100,MACH_002,Post-Etch,94.0,8,Pattern Distortion,92.232,123.53,248.75,54.63,120.48,451.24,2026-04-13 16:36:55
WF_002302,BATCH_005,MACH_002,Post-Etch,93.0,10,Micro-crack,93.049,120.4,248.93,56.43,121.35,461.43,2026-04-13 16:21:55
WF_002303,BATCH_091,MACH_002,Post-Etch,94.5,7,Micro-crack,93.011,122.51,255.58,56.25,120.36,425.76,2026-04-13 16:06:55
WF_002304,BATCH_020,MACH_005,Post-Etch,97.0,2,None,90.296,123.6,254.27,50.64,119.87,451.73,2026-04-13 15:51:55
WF_002305,BATCH_079,MACH_004,Post-Etch,97.0,2,None,90.81,117.1,246.83,51.14,118.59,467.78,2026-04-13 15:36:55
WF_002306,BATCH_097,MACH_004,Post-Etch,97.0,2,None,89.418,118.75,239.99,49.08,119.87,450.94,2026-04-13 15:21:55
WF_002307,BATCH_010,MACH_002,Post-Etch,95.0,6,Contamination,92.838,119.55,256.37,56.1,118.84,438.0,2026-04-13 15:06:55
WF_002308,BATCH_037,MACH_005,Post-Etch,96.5,3,None,89.997,120.86,249.33,49.66,118.02,450.0,2026-04-13 14:51:55
WF_002309,BATCH_028,MACH_004,Post-Etch,96.0,4,None,88.485,115.39,247.91,47.44,118.51,460.08,2026-04-13 14:36:55
WF_002310,BATCH_080,MACH_002,Post-Etch,90.5,15,Contamination,94.859,121.29,257.61,60.32,119.53,440.36,2026-04-13 14:21:55
WF_002311,BATCH_082,MACH_001,Post-Etch,96.5,3,None,91.455,123.76,248.59,52.41,120.91,446.06,2026-04-13 14:06:55
WF_002312,BATCH_079,MACH_003,Post-Etch,95.5,5,None,89.8,119.63,256.4,49.19,118.59,460.11,2026-04-13 13:51:55
WF_002313,BATCH_075,MACH_005,Post-Etch,96.5,3,None,90.489,117.1,257.82,50.6,118.86,448.0,2026-04-13 13:36:55
WF_002314,BATCH_098,MACH_002,Post-Etch,95.0,6,Micro-crack,93.075,122.39,253.17,55.82,119.18,447.0,2026-04-13 13:21:55
WF_002315,BATCH_024,MACH_001,Post-Etch,97.5,1,None,89.94,116.92,252.06,49.68,120.45,471.03,2026-04-13 13:06:55
WF_002316,BATCH_039,MACH_002,Post-Etch,94.0,8,Etch Pit,93.2,117.75,247.76,56.62,120.72,450.81,2026-04-13 12:51:55
WF_002317,BATCH_098,MACH_003,Post-Etch,94.5,7,Contamination,88.956,122.24,256.38,47.63,118.65,451.22,2026-04-13 12:36:55
WF_002318,BATCH_050,MACH_005,Post-Etch,97.5,1,None,89.179,115.01,248.56,48.61,119.58,476.62,2026-04-13 12:21:55
WF_002319,BATCH_086,MACH_005,Post-Etch,97.5,1,None,89.287,117.35,249.13,48.67,118.27,455.61,2026-04-13 12:06:55
WF_002320,BATCH_003,MACH_002,Post-Etch,94.5,7,Photoresist Residue,92.999,123.26,245.65,55.89,120.36,458.75,2026-04-13 11:51:55
WF_002321,BATCH_036,MACH_005,Post-Etch,95.5,5,None,88.058,117.57,247.77,45.77,121.28,457.35,2026-04-13 11:36:55
WF_002322,BATCH_010,MACH_002,Post-Etch,95.0,6,Etch Pit,91.985,118.84,241.28,54.15,120.77,450.13,2026-04-13 11:21:55
WF_002323,BATCH_100,MACH_004,Post-Etch,97.5,1,None,90.268,116.96,245.4,49.97,120.83,442.35,2026-04-13 11:06:55
WF_002324,BATCH_096,MACH_004,Post-Etch,97.5,1,None,89.463,123.98,250.43,49.24,119.14,432.2,2026-04-13 10:51:55
WF_002325,BATCH_071,MACH_004,Post-Etch,97.5,1,None,89.166,116.97,249.1,48.53,119.32,439.54,2026-04-13 10:36:55
WF_002326,BATCH_033,MACH_004,Post-Etch,98.0,0,None,89.695,124.65,243.54,49.66,122.12,444.96,2026-04-13 10:21:55
WF_002327,BATCH_073,MACH_004,Post-Etch,96.0,4,None,89.041,118.74,250.85,47.55,118.87,446.54,2026-04-13 10:06:55
WF_002328,BATCH_092,MACH_004,Post-Etch,96.5,3,None,91.417,117.77,248.78,52.89,121.1,457.01,2026-04-13 09:51:55
WF_002329,BATCH_058,MACH_005,Post-Etch,95.5,5,None,87.65,117.39,249.62,45.11,119.9,448.6,2026-04-13 09:36:55
WF_002330,BATCH_078,MACH_004,Post-Etch,96.0,4,None,90.572,115.52,251.37,51.19,119.7,447.09,2026-04-13 09:21:55
WF_002331,BATCH_037,MACH_003,Post-Etch,93.5,9,Photoresist Residue,86.185,115.52,247.16,42.69,119.51,436.16,2026-04-13 09:06:55
WF_002332,BATCH_046,MACH_005,Post-Etch,94.0,8,Photoresist Residue,92.571,120.47,245.88,55.27,120.63,444.32,2026-04-13 08:51:55
WF_002333,BATCH_030,MACH_001,Post-Etch,96.5,3,None,89.751,116.77,250.74,49.39,121.17,440.96,2026-04-13 08:36:55
